"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"46577.028014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46577.028014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46577.028014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46577.028014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46577.079014";"Intake air temperature";"40";"℃";"13.0158602";"77.5656731";
"46577.130014";"Calculated instant fuel rate";"1.42057692307692";"L/h";"13.0158602";"77.5656731";
"46577.130014";"Fuel used";"0.00478100817963298";"L";"13.0158602";"77.5656731";
"46577.130014";"Fuel used (total)";"0.00478100817963298";"L";"13.0158602";"77.5656731";
"46577.130014";"Fuel used price";"0.00482881826142931";"₹";"13.0158602";"77.5656731";
"46577.130014";"Fuel used price (total)";"0";"₹";"13.0158602";"77.5656731";
"46577.130014";"Instant engine power (based on fuel consumption)";"6.28992485258019";"hp";"13.0158602";"77.5656731";
"46577.130014";"MAF air flow rate";"14.11";"g/sec";"13.0158602";"77.5656731";
"46577.130014";"Power from MAF";"16.932";"hp";"13.0158602";"77.5656731";
"46577.178014";"Distance traveled with MIL on";"0";"km";"13.0158602";"77.5656731";
"46577.235014";"Fuel rail press.";"4113.27024987852";"psi";"13.0158602";"77.5656731";
"46577.292014";"Barometric pressure";"13.05339642063";"psi";"13.0158602";"77.5656731";
"46577.331014";"Calculated engine load value";"35.2941176470588";"%";"13.0158602";"77.5656731";
"46577.379014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
"46577.379014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46577.379014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46577.379014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46577.379014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46577.429014";"Intake air temperature";"40";"℃";"13.0158602";"77.5656731";
"46577.478014";"Calculated instant fuel rate";"1.38257918552036";"L/h";"13.0158602";"77.5656731";
"46577.478014";"Fuel used";"0.00491469079801534";"L";"13.0158602";"77.5656731";
"46577.478014";"Fuel used (total)";"0.00491469079801534";"L";"13.0158602";"77.5656731";
"46577.478014";"Fuel used price";"0.00496383770599549";"₹";"13.0158602";"77.5656731";
"46577.478014";"Fuel used price (total)";"0";"₹";"13.0158602";"77.5656731";
"46577.478014";"Instant engine power (based on fuel consumption)";"6.1216812960953";"hp";"13.0158602";"77.5656731";
"46577.478014";"MAF air flow rate";"13.58";"g/sec";"13.0158602";"77.5656731";
"46577.478014";"Power from MAF";"16.296";"hp";"13.0158602";"77.5656731";
"46577.537014";"Distance traveled with MIL on";"0";"km";"13.0158602";"77.5656731";
"46577.588014";"Fuel rail press.";"4496.169878217";"psi";"13.0158602";"77.5656731";
"46577.637014";"Barometric pressure";"13.05339642063";"psi";"13.0158602";"77.5656731";
"46577.686014";"Calculated engine load value";"36.078431372549";"%";"13.0158602";"77.5656731";
"46577.748014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
"46577.748014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46577.748014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46577.748014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46577.748014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46577.783014";"Altitude (GPS)";"859.7";"m";"13.0157733333333";"77.5656733333333";
"46577.788014";"Average speed (GPS)";"0.0119825519116413";"km/h";"13.0157733333333";"77.5656733333333";
"46577.788014";"Speed (GPS)";"0";"km/h";"13.0157733333333";"77.5656733333333";
"46577.789014";"Altitude (GPS)";"859.7";"m";"13.0157733333333";"77.5656733333333";
"46577.801014";"Intake air temperature";"40";"℃";"13.0157733333333";"77.5656733333333";
"46577.818014";"Average speed (GPS)";"0.011974275495739";"km/h";"13.0157733333333";"77.5656733333333";
"46577.818014";"Speed (GPS)";"0";"km/h";"13.0157733333333";"77.5656733333333";
"46577.819014";"Altitude (GPS)";"873.700012207031";"m";"13.0157733333333";"77.5656733333333";
"46577.882014";"Calculated instant fuel rate";"1.35502262443439";"L/h";"13.0157733333333";"77.5656733333333";
"46577.882014";"Fuel used";"0.00506689792993087";"L";"13.0157733333333";"77.5656733333333";
"46577.882014";"Fuel used (total)";"0.00506689792993087";"L";"13.0157733333333";"77.5656733333333";
"46577.882014";"Fuel used price";"0.00511756690923018";"₹";"13.0157733333333";"77.5656733333333";
"46577.882014";"Fuel used price (total)";"0";"₹";"13.0157733333333";"77.5656733333333";
"46577.882014";"Instant engine power (based on fuel consumption)";"5.99966840428309";"hp";"13.0157733333333";"77.5656733333333";
"46577.882014";"MAF air flow rate";"13.02";"g/sec";"13.0157733333333";"77.5656733333333";
"46577.882014";"Power from MAF";"15.624";"hp";"13.0157733333333";"77.5656733333333";
"46577.949014";"Distance traveled with MIL on";"0";"km";"13.0157733333333";"77.5656733333333";
"46577.999014";"Fuel rail press.";"4240.90345932468";"psi";"13.0157733333333";"77.5656733333333";
"46578.051014";"Barometric pressure";"13.05339642063";"psi";"13.0157733333333";"77.5656733333333";
"46578.102014";"Calculated engine load value";"36.4705882352941";"%";"13.0157733333333";"77.5656733333333";
"46578.153014";"Average speed";"0";"km/h";"13.0157733333333";"77.5656733333333";
"46578.153014";"Distance travelled";"0";"km";"13.0157733333333";"77.5656733333333";
"46578.153014";"Distance travelled (total)";"0";"km";"13.0157733333333";"77.5656733333333";
"46578.153014";"Vehicle acceleration";"0";"g";"13.0157733333333";"77.5656733333333";
"46578.153014";"Vehicle speed";"0";"km/h";"13.0157733333333";"77.5656733333333";
"46578.219014";"Intake air temperature";"40";"℃";"13.0157733333333";"77.5656733333333";
"46578.268014";"Calculated instant fuel rate";"1.30031674208145";"L/h";"13.0157733333333";"77.5656733333333";
"46578.268014";"Fuel used";"0.00520646515188788";"L";"13.0157733333333";"77.5656733333333";
"46578.268014";"Fuel used (total)";"0.00520646515188788";"L";"13.0157733333333";"77.5656733333333";
"46578.268014";"Fuel used price";"0.00525852980340676";"₹";"13.0157733333333";"77.5656733333333";
"46578.268014";"Fuel used price (total)";"0";"₹";"13.0157733333333";"77.5656733333333";
"46578.268014";"Instant engine power (based on fuel consumption)";"5.75744576684309";"hp";"13.0157733333333";"77.5656733333333";
"46578.268014";"MAF air flow rate";"12.36";"g/sec";"13.0157733333333";"77.5656733333333";
"46578.268014";"Power from MAF";"14.832";"hp";"13.0157733333333";"77.5656733333333";
"46578.325014";"Distance traveled with MIL on";"0";"km";"13.0157733333333";"77.5656733333333";
"46578.376014";"Fuel rail press.";"4432.35327349392";"psi";"13.0157733333333";"77.5656733333333";
"46578.426014";"Barometric pressure";"13.05339642063";"psi";"13.0157733333333";"77.5656733333333";
"46578.487014";"Calculated engine load value";"38.0392156862745";"%";"13.0157733333333";"77.5656733333333";
"46578.537014";"Average speed";"0";"km/h";"13.0157733333333";"77.5656733333333";
"46578.537014";"Distance travelled";"0";"km";"13.0157733333333";"77.5656733333333";
"46578.537014";"Distance travelled (total)";"0";"km";"13.0157733333333";"77.5656733333333";
"46578.537014";"Vehicle acceleration";"0";"g";"13.0157733333333";"77.5656733333333";
"46578.537014";"Vehicle speed";"0";"km/h";"13.0157733333333";"77.5656733333333";
"46578.589014";"Intake air temperature";"40";"℃";"13.0157733333333";"77.5656733333333";
"46578.638014";"Calculated instant fuel rate";"1.33759049773756";"L/h";"13.0157733333333";"77.5656733333333";
"46578.638014";"Fuel used";"0.00534385241588675";"L";"13.0157733333333";"77.5656733333333";
"46578.638014";"Fuel used (total)";"0.00534385241588675";"L";"13.0157733333333";"77.5656733333333";
"46578.638014";"Fuel used price";"0.00539729094004562";"₹";"13.0157733333333";"77.5656733333333";
"46578.638014";"Fuel used price (total)";"0";"₹";"13.0157733333333";"77.5656733333333";
"46578.638014";"Instant engine power (based on fuel consumption)";"5.92248373011124";"hp";"13.0157733333333";"77.5656733333333";
"46578.638014";"MAF air flow rate";"12.19";"g/sec";"13.0157733333333";"77.5656733333333";
"46578.638014";"Power from MAF";"14.628";"hp";"13.0157733333333";"77.5656733333333";
"46578.696014";"Distance traveled with MIL on";"0";"km";"13.0157733333333";"77.5656733333333";
"46578.754014";"Fuel rail press.";"4177.0868546016";"psi";"13.0157733333333";"77.5656733333333";
"46578.779014";"Average speed (GPS)";"0.0222420817133487";"km/h";"13.0157733333333";"77.5656716666667";
"46578.779014";"Speed (GPS)";"0.485486000776291";"km/h";"13.0157733333333";"77.5656716666667";
"46578.780014";"Altitude (GPS)";"859.7";"m";"13.0157733333333";"77.5656716666667";
"46578.780014";"Average speed (GPS)";"0.0222510559474565";"km/h";"13.0157733333333";"77.5656716666667";
"46578.780014";"Speed (GPS)";"0.485486000776291";"km/h";"13.0157733333333";"77.5656716666667";
"46578.798014";"Barometric pressure";"13.05339642063";"psi";"13.0157733333333";"77.5656716666667";
"46578.799014";"Altitude (GPS)";"873.700012207031";"m";"13.0157733333333";"77.5656716666667";
"46578.799014";"Average speed (GPS)";"0.0222415319795223";"km/h";"13.0157733333333";"77.5656716666667";
"46578.799014";"Speed (GPS)";"0";"km/h";"13.0157733333333";"77.5656716666667";
"46578.800014";"Altitude (GPS)";"873.700012207031";"m";"13.0157733333333";"77.5656716666667";
"46578.800014";"Average speed (GPS)";"0.0222519972139299";"km/h";"13.0157733333333";"77.5656716666667";
"46578.800014";"Speed (GPS)";"0.485486000776291";"km/h";"13.0157733333333";"77.5656716666667";
"46578.845014";"Calculated engine load value";"38.8235294117647";"%";"13.0157733333333";"77.5656716666667";
"46578.898014";"Average speed";"0";"km/h";"13.0157733333333";"77.5656716666667";
"46578.898014";"Distance travelled";"0";"km";"13.0157733333333";"77.5656716666667";
"46578.898014";"Distance travelled (total)";"0";"km";"13.0157733333333";"77.5656716666667";
"46578.898014";"Vehicle acceleration";"0";"g";"13.0157733333333";"77.5656716666667";
"46578.898014";"Vehicle speed";"0";"km/h";"13.0157733333333";"77.5656716666667";
"46578.917014";"Altitude (GPS)";"873.700012207031";"m";"13.0157733333333";"77.5656716666667";
"46578.917014";"Average speed (GPS)";"0.0221932855682288";"km/h";"13.0157733333333";"77.5656716666667";
"46578.917014";"Speed (GPS)";"0";"km/h";"13.0157733333333";"77.5656716666667";
"46578.944014";"Intake air temperature";"40";"℃";"13.0157733333333";"77.5656716666667";
"46578.995014";"Calculated instant fuel rate";"1.3091742081448";"L/h";"13.0157733333333";"77.5656716666667";
"46578.995014";"Fuel used";"0.00547395374841221";"L";"13.0157733333333";"77.5656716666667";
"46578.995014";"Fuel used (total)";"0.00547395374841221";"L";"13.0157733333333";"77.5656716666667";
"46578.995014";"Fuel used price";"0.00552869328589633";"₹";"13.0157733333333";"77.5656716666667";
"46578.995014";"Fuel used price (total)";"0";"₹";"13.0157733333333";"77.5656716666667";
"46578.995014";"Instant engine power (based on fuel consumption)";"5.79666419635415";"hp";"13.0157733333333";"77.5656716666667";
"46578.995014";"MAF air flow rate";"11.69";"g/sec";"13.0157733333333";"77.5656716666667";
"46578.995014";"Power from MAF";"14.028";"hp";"13.0157733333333";"77.5656716666667";
"46579.049014";"Distance traveled with MIL on";"0";"km";"13.0157733333333";"77.5656716666667";
"46579.098014";"Fuel rail press.";"4496.169878217";"psi";"13.0157733333333";"77.5656716666667";
"46579.145014";"Barometric pressure";"13.05339642063";"psi";"13.0157733333333";"77.5656716666667";
"46579.217014";"Calculated engine load value";"38.8235294117647";"%";"13.0157733333333";"77.5656716666667";
"46579.267014";"Average speed";"0";"km/h";"13.0157733333333";"77.5656716666667";
"46579.267014";"Distance travelled";"0";"km";"13.0157733333333";"77.5656716666667";
"46579.267014";"Distance travelled (total)";"0";"km";"13.0157733333333";"77.5656716666667";
"46579.267014";"Vehicle acceleration";"0";"g";"13.0157733333333";"77.5656716666667";
"46579.267014";"Vehicle speed";"0";"km/h";"13.0157733333333";"77.5656716666667";
"46579.316014";"Intake air temperature";"40";"℃";"13.0157733333333";"77.5656716666667";
"46579.370014";"Calculated instant fuel rate";"1.32485294117647";"L/h";"13.0157733333333";"77.5656716666667";
"46579.370014";"Fuel used";"0.00561175122440485";"L";"13.0157733333333";"77.5656716666667";
"46579.370014";"Fuel used (total)";"0.00561175122440485";"L";"13.0157733333333";"77.5656716666667";
"46579.370014";"Fuel used price";"0.0056678687366489";"₹";"13.0157733333333";"77.5656716666667";
"46579.370014";"Fuel used price (total)";"0";"₹";"13.0157733333333";"77.5656716666667";
"46579.370014";"Instant engine power (based on fuel consumption)";"5.8660853244542";"hp";"13.0157733333333";"77.5656716666667";
"46579.370014";"MAF air flow rate";"11.83";"g/sec";"13.0157733333333";"77.5656716666667";
"46579.370014";"Power from MAF";"14.196";"hp";"13.0157733333333";"77.5656716666667";
"46579.433014";"Distance traveled with MIL on";"0";"km";"13.0157733333333";"77.5656716666667";
"46579.482014";"Fuel rail press.";"4272.81176168622";"psi";"13.0157733333333";"77.5656716666667";
"46579.532014";"Barometric pressure";"13.05339642063";"psi";"13.0157733333333";"77.5656716666667";
"46579.581014";"Calculated engine load value";"39.6078431372549";"%";"13.0157733333333";"77.5656716666667";
"46579.632014";"Average speed";"0";"km/h";"13.0157733333333";"77.5656716666667";
"46579.632014";"Distance travelled";"0";"km";"13.0157733333333";"77.5656716666667";
"46579.632014";"Distance travelled (total)";"0";"km";"13.0157733333333";"77.5656716666667";
"46579.632014";"Vehicle acceleration";"0";"g";"13.0157733333333";"77.5656716666667";
"46579.632014";"Vehicle speed";"0";"km/h";"13.0157733333333";"77.5656716666667";
"46579.690014";"Barometric pressure";"13.05339642063";"psi";"13.0157733333333";"77.5656716666667";
"46579.709014";"Average speed (GPS)";"0.0218043412515025";"km/h";"13.0157733333333";"77.5656716666667";
"46579.709014";"Speed (GPS)";"0";"km/h";"13.0157733333333";"77.5656716666667";
"46579.710014";"Altitude (GPS)";"873.700012207031";"m";"13.0157733333333";"77.5656716666667";
"46579.731014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46579.734014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46579.734014";"Average speed (GPS)";"0.0217923821762124";"km/h";"13.0158602";"77.5656731";
"46579.734014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46579.753014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
"46579.753014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46579.753014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46579.753014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46579.753014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46579.803014";"Altitude (GPS)";"859.9";"m";"13.0158602";"77.5656731";
"46579.803014";"Average speed (GPS)";"0.0217594308011233";"km/h";"13.0158602";"77.5656731";
"46579.803014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46579.811014";"Calculated engine load value";"39.6078431372549";"%";"13.0158602";"77.5656731";
"46579.871014";"Altitude (GPS)";"873.700012207031";"m";"13.0158602";"77.5656731";
"46579.871014";"Average speed (GPS)";"0.0217265463687886";"km/h";"13.0158602";"77.5656731";
"46579.871014";"Speed (GPS)";"0";"km/h";"13.0158602";"77.5656731";
"46579.882014";"Calculated instant fuel rate";"1.31619909502262";"L/h";"13.0158602";"77.5656731";
"46579.882014";"Fuel used";"0.00579900160485734";"L";"13.0158602";"77.5656731";
"46579.882014";"Fuel used (total)";"0.00579900160485734";"L";"13.0158602";"77.5656731";
"46579.882014";"Fuel used price";"0.00585699162090591";"₹";"13.0158602";"77.5656731";
"46579.882014";"Fuel used price (total)";"0";"₹";"13.0158602";"77.5656731";
"46579.882014";"Instant engine power (based on fuel consumption)";"5.82776846803535";"hp";"13.0158602";"77.5656731";
"46579.882014";"MAF air flow rate";"11.52";"g/sec";"13.0158602";"77.5656731";
"46579.882014";"Power from MAF";"13.824";"hp";"13.0158602";"77.5656731";
"46579.953014";"Calculated boost";"0.43511321402166";"psi";"13.0158602";"77.5656731";
"46579.953014";"Intake manifold absolute pressure";"13.488509634651";"psi";"13.0158602";"77.5656731";
"46580.003014";"Barometric pressure";"13.05339642063";"psi";"13.0158602";"77.5656731";
"46580.063014";"Average speed";"0";"km/h";"13.0158602";"77.5656731";
"46580.063014";"Distance travelled";"0";"km";"13.0158602";"77.5656731";
"46580.063014";"Distance travelled (total)";"0";"km";"13.0158602";"77.5656731";
"46580.063014";"Vehicle acceleration";"0";"g";"13.0158602";"77.5656731";
"46580.063014";"Vehicle speed";"0";"km/h";"13.0158602";"77.5656731";
"46580.117014";"Calculated engine load value";"39.6078431372549";"%";"13.0158602";"77.5656731";
"46580.168014";"Calculated instant fuel rate";"1.31048642533937";"L/h";"13.0158602";"77.5656731";
"46580.168014";"Fuel used";"0.00590325939095965";"L";"13.0158602";"77.5656731";
"46580.168014";"Fuel used (total)";"0.00590325939095965";"L";"13.0158602";"77.5656731";
"46580.168014";"Fuel used price";"0.00596229198486925";"₹";"13.0158602";"77.5656731";
"46580.168014";"Fuel used price (total)";"0";"₹";"13.0158602";"77.5656731";
"46580.168014";"Instant engine power (based on fuel consumption)";"5.8024743340595";"hp";"13.0158602";"77.5656731";
